
###################################################################
###################################################################
###################################################################

Current time: 2023-11-02 11:34:58.043445

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.8, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: correction_LSTMs


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in first model : 203016

The number of parameter in second model : 201480

Epoch [1/2000], First Loss: 393.7074, Second Loss: -77777.0000, Val Loss: 339.7920 [(kW/hour)^2], MinVal : 339.7919616699219

len(Val_Loss): 2000
Val Loss [(kW/hour)^2]: 
339.7920 337.7376 335.5275 333.0464 330.1320 326.5353 321.8708 315.5281 306.5504 293.7691 276.9809 258.7016 242.7518 230.7156 221.9983 215.6657 210.8680 207.0472 203.9937 201.5825 199.7272 198.3138 197.2235 196.3254 195.5994 194.9070 194.2585 193.6380 192.7874 192.2635 191.5845 190.6616 189.9017 189.0909 188.5557 187.8703 187.9566 187.3658 186.9399 186.4161 186.0492 185.6390 185.0560 184.7412 184.6955 184.0887 183.2701 182.7701 182.2114 181.8244 181.6654 181.0788 180.7843 180.3073 179.8479 179.3454 179.0463 178.4765 177.6638 176.5426 175.3642 174.5674 173.8551 172.9524 171.7376 170.8957 170.0234 169.0758 167.8035 166.3559 164.8669 163.0607 161.5569 160.1498 157.8127 155.5886 154.0046 152.5318 150.9967 150.3377 150.4748 150.3560 149.6963 147.7260 145.2701 143.8189 143.2400 143.2007 143.6339 143.7096 142.8607 141.2520 139.5113 138.3666 137.7206 137.6796 138.0410 137.7715 136.5831 134.9507 133.7630 133.2467 133.4760 133.1282 131.5560 130.1137 129.6958 130.0781 128.9974 126.9698 126.3009 127.6066 123.4340 125.5874 123.3940 120.5717 126.0928 119.5745 122.5086 123.6156 118.1608 118.0603 120.5451 119.5261 117.0576 116.0166 117.1774 117.2673 115.4036 113.6043 116.9549 110.2639 110.6505 113.7166 112.8648 109.5327 111.2397 108.0764 109.0851 110.6079 107.0753 106.2082 110.7793 105.6661 106.1645 106.1595 102.0093 105.2516 100.7930 99.4986 105.7038 101.9134 106.7399 102.4657 98.3959 99.3375 102.2574 98.0768 100.6685 100.6930 94.9237 96.0408 97.1063 93.1120 95.1251 95.1400 91.4304 93.5294 92.5779 89.9106 104.5717 92.1067 92.0265 98.5510 94.2138 89.0793 91.2965 97.2328 88.6315 89.8643 92.7182 89.6447 87.5832 90.0762 89.1319 88.5848 86.2266 88.0414 84.3966 84.9671 86.7525 83.6974 84.0823 89.5810 85.3718 101.8868 84.9666 85.6860 84.4899 89.4222 88.8341 82.1565 82.3420 88.6755 82.2491 82.8278 86.6713 81.4359 81.0924 82.1372 82.8232 80.2843 79.2196 81.5680 79.6076 79.4283 80.5780 77.2259 80.4727 76.9647 77.3891 78.1375 76.6098 83.3313 77.2314 79.2978 84.6813 77.9123 75.2977 78.5392 78.8257 76.2937 79.5530 75.5002 77.1706 81.2314 74.8418 74.3031 76.8184 75.6245 77.7986 74.5141 73.6410 77.7022 73.5316 74.4752 74.7786 72.9531 75.6042 72.5919 76.9635 72.5969 76.7634 72.4282 72.7779 77.6617 71.9097 73.5687 73.2562 71.5561 76.2877 71.2906 76.1647 71.0708 76.1727 73.9098 71.1832 76.5020 71.2967 74.9709 73.2777 72.0661 75.0539 71.6119 74.1220 71.6904 72.9015 72.3377 71.5610 76.0286 71.3396 80.2309 78.4415 74.1580 74.6472 74.3546 72.1328 76.0770 77.7809 70.9830 71.5393 79.3463 69.9356 72.6842 76.5627 73.9211 71.2201 74.9277 71.1923 73.2099 75.2431 72.4367 71.1901 71.6951 72.7191 71.5518 70.5591 70.6223 71.5768 70.7440 70.9481 71.9470 70.6792 71.5081 71.6966 70.2612 71.4704 71.4982 71.5662 71.8787 71.0048 72.5498 69.2301 73.7007 72.5321 71.1457 72.0163 70.8326 72.1595 70.8704 71.5975 73.0801 69.0155 74.7176 76.1075 68.7443 73.6650 71.7243 72.7694 73.3245 71.3636 72.8105 68.3801 77.6218 68.1681 69.8623 78.0871 73.0462 67.9239 72.0553 73.0932 69.8576 71.5986 73.8132 69.8868 70.8491 72.5132 68.4618 72.1394 73.2043 69.1964 71.9022 69.8110 70.3845 71.6450 69.9935 70.2942 72.2509 68.3750 73.6969 74.3736 68.8867 70.6496 70.0648 71.9567 70.2536 71.1667 68.4980 69.8648 69.8686 73.0486 69.3285 70.2075 71.2436 68.8240 71.5960 68.4506 71.7159 69.0492 68.9143 69.6005 68.8288 69.8671 67.2081 76.1735 72.1563 128.1434 82.8127 79.7258 84.5702 78.3288 78.5173 86.6288 81.5392 76.0689 76.0500 76.2170 77.6585 78.1539 76.0959 76.8883 71.1523 72.3792 76.9264 72.9172 73.2040 76.5802 74.1836 73.1201 73.9514 73.9870 71.6922 70.1175 71.2326 73.1850 70.8591 75.9742 69.6451 69.0882 75.4375 75.0505 70.2337 69.1814 71.1398 72.5603 69.8002 71.8528 73.3046 71.6017 69.4309 70.4101 72.3791 69.0806 68.9256 73.3204 71.7210 68.2886 68.5211 71.1267 71.2807 69.1439 69.4721 70.1499 70.7177 69.0875 68.1613 69.2247 69.6338 69.0527 69.7012 69.7834 69.1126 69.4095 69.7420 68.3310 68.2216 68.6862 68.3941 68.3719 68.6496 67.9986 68.3167 68.8075 67.9214 68.1477 67.7879 68.1088 68.1119 67.8223 68.0367 67.3797 69.1344 66.5456 69.3952 67.2281 69.2022 66.5737 69.1868 65.9821 69.3897 67.4996 67.9506 67.7924 67.9252 67.5249 67.5903 67.8536 66.3092 71.0056 64.9416 72.3721 330.1551 321.3199 310.4156 297.9906 287.0058 273.6831 259.5760 246.7727 236.8260 226.5774 215.5320 208.3013 202.1326 196.8934 193.0988 189.7866 187.3146 187.2365 185.0368 185.2713 184.8040 184.8663 183.3773 184.6135 184.6876 180.9456 182.1979 182.1753 181.6631 177.6773 179.4206 174.1719 178.3992 171.2561 170.7044 170.5018 165.2813 166.1584 155.8617 157.1845 156.2269 144.9511 143.4073 145.2529 134.5276 131.1741 130.5914 130.3333 126.2628 124.4104 122.7992 122.4126 120.9131 119.2233 119.3741 119.2924 115.9474 116.4883 116.1944 113.4865 113.4900 114.7924 111.1680 109.2764 109.6939 108.6714 107.8949 107.0250 103.6177 103.7126 104.5529 100.5900 100.8447 100.3952 96.7726 97.6435 97.7882 96.2212 96.7465 95.2147 93.8331 94.5129 92.0107 93.8288 92.0001 89.5423 91.5009 88.4946 91.5965 91.2904 86.2568 87.8185 89.9967 85.6739 85.6359 87.7423 88.4336 83.3215 83.0861 89.7201 81.8465 81.5964 84.4128 85.7143 81.7916 82.0065 82.7045 79.1760 81.3899 83.0657 82.6175 80.1936 78.3083 80.6637 79.4286 77.3226 78.8746 77.9777 77.2390 77.6247 76.3345 76.8670 74.6422 74.6638 75.4867 74.9844 73.8003 73.1505 73.5458 72.2441 72.7606 75.6252 70.7792 72.0521 72.1318 71.4620 71.7327 70.9383 73.7365 68.5241 73.1988 71.0312 71.1824 69.1971 71.0140 71.8120 67.8654 74.2973 66.9378 68.1723 69.4620 68.1457 68.8085 71.2793 70.5575 67.7279 68.1479 71.6716 67.0044 66.3682 69.4913 65.1137 66.3413 67.1610 72.4612 67.0224 64.4350 69.7684 64.8895 64.0866 70.1144 69.5667 66.1290 64.9747 65.7864 63.8659 62.7641 64.0631 68.8175 62.9018 64.0339 64.6941 64.7666 63.3744 64.0410 65.2454 63.1101 65.2253 64.8497 70.6734 64.0478 61.6971 67.0763 62.5496 62.8876 66.1787 67.6159 61.9620 61.7025 63.6927 61.2533 60.2921 60.5603 65.3761 61.9298 63.3983 65.2445 61.4091 60.8313 61.2826 62.3921 65.1099 60.1243 63.0589 60.1063 59.8747 64.7374 59.4140 64.2079 61.1664 59.4036 64.8377 61.4055 64.8941 60.7448 59.2216 65.5149 58.0890 60.4697 64.1517 59.4834 61.5314 58.7135 62.5122 62.8214 58.8238 61.7496 61.5334 62.5985 66.0329 59.9409 58.5101 60.4701 59.4062 58.4485 62.4941 59.2875 59.1494 59.7137 58.2526 59.3405 59.6219 58.7453 62.2028 57.5468 57.8461 58.4294 58.0789 61.7181 57.8316 58.5733 59.9189 55.4729 57.6883 59.4665 55.6347 57.9452 58.7889 55.6480 59.3894 57.3197 56.6001 57.8421 56.4847 58.7860 54.8318 57.6883 55.7456 54.4341 61.5081 54.8187 58.0424 60.1198 56.8574 56.9012 57.3353 61.8425 54.1473 61.2530 56.7315 54.7605 60.6572 54.9198 58.3167 60.2972 55.0573 61.8970 56.0125 56.3726 60.4780 54.0111 55.3342 63.5028 52.5408 55.5256 57.6662 56.4994 60.1402 57.7109 58.1422 62.5612 57.4805 56.4468 54.7643 53.8699 55.2735 60.3222 55.2539 54.6185 60.0993 52.9966 52.9121 59.3761 58.2289 56.3527 56.1401 56.3639 57.1769 55.0665 55.9947 55.3529 55.9797 53.8079 54.9913 54.5745 53.6381 57.1506 51.6281 55.1875 57.7304 53.7677 56.0722 55.3400 53.2523 56.7900 53.9886 52.8353 53.7091 53.8976 56.3619 54.6850 53.0656 55.4216 52.3209 54.4747 54.3219 53.5319 55.4787 51.3041 55.2667 54.8210 52.9732 55.4691 52.6925 56.5176 51.5378 59.4967 50.8344 62.8625 54.7191 55.2744 56.1355 52.4358 54.0984 52.7007 52.0636 56.0644 56.8805 52.8342 55.1950 50.7949 54.3264 52.4743 54.2524 54.2392 53.5547 51.3010 50.9208 54.9765 52.3627 56.0186 52.7702 52.2962 51.4600 51.3521 57.3952 50.8464 55.6152 50.4188 52.4025 53.8878 50.3801 57.1532 53.2652 56.5123 54.0692 66.1340 54.0214 56.9475 56.6270 51.8499 56.9873 56.1411 52.2658 57.5209 52.8160 53.2618 55.5735 51.1267 55.9565 57.9966 53.1188 51.4576 52.2166 54.0108 53.8316 57.9756 52.3979 50.3546 52.6057 51.0732 56.8704 53.7474 57.5159 53.8563 49.4086 52.5973 54.4860 55.7955 61.6198 53.2664 51.2176 55.5069 48.2984 52.8288 58.8652 56.4460 52.2700 50.2605 49.9070 51.2969 58.7802 54.5949 51.4318 51.2663 48.9494 50.9686 54.3545 53.1226 57.4127 49.8846 48.9137 51.1913 49.8184 54.8468 52.7801 52.5298 51.4406 50.0185 53.1285 47.4431 55.4650 57.5273 53.5958 49.5699 56.4685 50.2189 54.5844 57.4314 49.8399 52.5349 51.5746 51.9521 52.9952 55.4339 52.0123 55.0961 50.6206 51.2781 52.1539 53.5649 55.3566 52.3056 49.2122 47.8257 50.5820 53.0399 54.3500 56.4751 50.2916 51.1961 48.8234 60.1560 50.2443 59.1034 52.0903 49.6149 54.0339 49.3804 51.5971 58.3069 53.9276 51.9821 48.7791 47.6743 56.8259 55.2442 62.5226 52.5290 54.1672 52.1369 49.0153 53.8452 59.9288 55.7512 55.9698 54.6699 50.6175 55.9685 52.7859 56.4588 60.2399 53.9389 55.0890 51.8938 56.9392 50.8807 56.4750 62.3193 49.9828 49.4973 53.2192 51.0565 52.5891 61.3239 51.7333 53.1126 51.5950 48.5543 51.7805 56.7987 56.2615 56.5374 54.5844 48.9458 47.6166 48.7205 51.5478 56.2600 61.6920 53.6346 50.5792 51.0197 47.5286 49.1770 55.6413 55.5614 51.0777 49.2290 48.8474 48.4240 54.3383 49.2494 52.0781 57.2100 48.4400 47.2155 49.8265 49.0528 51.3858 55.8619 52.6559 50.0314 49.0002 47.8008 48.9409 51.6860 49.7847 55.6602 50.4985 50.4338 48.5376 48.8475 50.5844 51.0461 52.4222 50.2706 49.3402 48.9895 49.2602 52.6415 49.7619 50.1778 50.3968 49.9964 49.5072 48.8015 50.7150 50.8246 49.8408 52.4844 48.6625 49.3122 49.5200 47.7520 51.1931 51.4324 49.5104 50.1644 49.5759 50.3556 48.5968 64.5672 55.2501 91.2836 55.9359 60.2695 66.1848 82.4672 61.8221 54.9696 59.8138 61.2132 58.5418 58.2089 60.0629 63.1006 61.5867 55.2644 51.8693 51.3068 58.1556 57.7571 53.2995 54.9439 58.3157 53.1468 48.8939 50.7708 55.6277 51.1875 51.4887 52.2588 51.3689 51.0561 52.7568 55.0055 52.2569 50.4190 50.8919 50.3270 49.8657 51.2812 49.6316 51.7852 54.4894 52.2439 49.3202 49.9704 49.1957 48.1724 49.2770 50.5499 51.1192 51.5993 50.8642 48.9303 48.4628 50.7204 50.4893 49.3765 51.2923 49.7487 48.6992 49.6243 50.0814 49.3891 50.2490 50.0299 49.0574 49.0472 49.2001 49.4967 49.6329 51.5674 46.3503 51.0254 52.3614 47.8287 49.5913 51.3861 53.3751 47.3437 48.7722 52.5428 49.2942 48.8619 51.1677 48.2388 49.3557 51.0484 48.5892 48.8349 51.0473 49.2318 50.4583 50.8389 48.9503 48.8403 47.9384 49.0894 51.4976 50.0204 50.1829 48.8262 47.7638 49.7827 50.0119 50.0536 50.0061 49.2591 48.3851 49.0968 49.7609 50.6961 49.6715 50.4400 49.1248 49.1018 49.0804 50.5281 49.6395 52.2687 50.7627 75.9238 45.7205 51.3876 72.2818 50.3650 49.9575 64.4215 63.0536 52.3721 50.5285 53.7440 57.3416 54.9570 50.8593 50.0808 52.8367 57.3988 54.2987 55.0039 52.5240 52.1884 51.8315 50.2935 48.8368 52.8554 50.8312 49.7686 54.3211 53.0518 49.1934 50.3632 52.1591 49.9325 49.3832 48.1418 50.2135 51.6900 52.0078 50.8806 50.4494 50.9275 49.5847 48.8499 49.9761 49.7731 48.5623 49.1649 51.0449 51.1335 49.5919 48.6505 49.0820 49.6798 47.9548 48.7186 50.8645 50.5263 49.9470 49.6043 49.4851 49.5878 48.4094 49.2459 49.0113 49.7442 50.9178 49.3888 50.7597 49.3428 48.5105 50.2591 48.0716 48.9381 50.8161 49.0530 49.1047 50.0471 50.4333 48.6184 49.2197 50.6854 47.4595 50.0267 49.4242 50.8778 51.0074 48.7430 49.5576 50.0189 50.3576 48.8443 54.6827 46.9982 54.6598 49.9302 66.3430 47.8944 51.3353 63.9250 52.6597 49.6680 54.6130 51.1269 49.5269 55.9862 54.1969 53.2202 56.2443 50.3833 46.8984 49.1721 53.2667 51.1643 50.2586 50.0323 50.0399 47.9001 49.4205 54.9802 52.7069 46.0165 48.2106 47.5434 51.0474 54.0609 53.8690 56.2144 50.1938 44.3688 47.0031 50.6769 52.3798 55.2869 50.8719 48.3721 53.2770 46.4095 48.1246 57.1831 50.6251 47.4565 48.0923 48.8167 50.0027 52.9702 54.6663 52.3589 50.6180 47.1288 45.7728 48.8242 53.2536 49.6974 48.9677 51.5122 50.9239 48.7028 48.5036 48.9299 48.9326 49.8997 50.5205 49.3123 49.2675 48.6638 47.8322 48.7481 50.1409 49.1747 48.7609 49.1296 48.9618 48.5721 48.7137 48.1545 49.3081 50.7115 48.5562 49.2938 48.0757 48.4953 49.1710 49.2295 50.4028 49.3585 48.3449 50.1750 46.2445 49.3440 52.4597 48.6557 48.3493 50.2690 49.1149 49.0535 48.8917 49.8997 49.6299 47.1703 53.3887 46.1946 55.1870 50.8075 51.5924 52.3998 48.2364 49.8066 51.6892 47.7724 50.1353 53.4648 47.0361 48.3295 51.3348 49.6215 54.3604 49.1483 46.8652 50.4489 46.1952 49.7658 57.4790 50.5828 48.5045 47.1971 47.1822 50.0564 49.9442 48.0471 49.3297 49.5534 47.0180 47.2146 50.7134 50.4125 48.1435 48.6329 48.6313 47.5939 47.9313 50.6140 49.0435 48.1334 49.3721 48.4845 47.2144 48.1705 48.8226 49.7212 49.2155 48.5562 47.6755 47.7205 48.5618 49.1617 49.3409 48.1168 49.0903 48.6758 48.6751 48.4475 49.5558 48.5825 51.7460 46.0993 53.0899 45.5713 50.6126 49.6471 50.2562 54.0055 47.8370 48.8135 49.5716 48.1296 57.3666 45.9846 50.1942 51.6034 46.2731 48.2496 50.1437 49.2102 51.6019 49.8436 48.1105 47.9263 48.5923 48.8392 50.2390 49.5753 47.9389 48.8610 47.3107 46.4785 49.5618 49.2887 48.3106 48.9897 47.7962 48.6337 48.8106 48.6444 48.6200 48.8891 47.7794 48.3986 49.3824 48.8220 49.3580 47.7220 47.7604 49.3472 48.0090 50.9938 47.7186 48.2430 49.8223 46.7729 51.8900 49.0578 48.9070 49.0672 46.3382 56.1151 50.1990 58.7095 46.4980 51.8345 49.4705 47.4563 55.9876 50.8946 50.2790 54.2288 45.6045 47.9440 59.5588 51.1968 51.3873 49.4984 45.7295 54.9708 52.8536 51.1118 53.2825 50.5391 49.6900 51.2253 48.7854 48.9046 51.1465 51.2363 49.7931 50.8314 49.6493 50.8860 49.6313 47.8418 47.5384 48.3679 50.7538 49.3546 47.3891 49.9509 51.8117 48.7190 48.4388 48.9384 46.5722 46.9530 50.8686 50.4502 48.5289 48.5244 47.7800 47.9432 48.6293 47.2185 47.6355 48.8948 49.5117 47.9513 48.4574 48.7199 46.8592 47.1985 48.4738 47.8059 48.6769 49.4423 47.5330 48.8641 47.6129 46.4109 49.0417 49.2183 47.8120 48.0043 48.2285 47.5131 48.8899 47.7005 47.9223 48.5168 47.5167 48.9938 48.6056 48.8352 48.1549 47.5170 47.8836 47.7036 49.2178 49.1191 47.2806 50.0619 47.8153 47.9409 48.0995 48.1495 49.3968 48.0302 48.2388 48.1373 48.4868 49.3945 48.2215 48.0996 48.7404 48.1487 49.2935 48.1653 50.0235 48.7669 46.8301 48.1496 47.5347 49.7390 48.5792 49.2395 48.4649 48.1339 49.6072 48.2673 48.6231 47.9222 48.0367 49.9202 47.3002 50.6558 48.7494 49.9935 46.6094 60.3349 54.3597 110.2193 59.5409 72.0159 66.1655 76.5399 78.8160 62.3500 59.4356 64.7471 64.5550 56.1544 56.7076 60.0335 69.1633 67.6606 59.3834 53.3746 50.3234 50.9752 56.3270 61.6142 56.4639 52.8344 53.1751 54.0029 52.1035 51.5473 53.3736 55.7330 52.3494 50.6257 51.6318 52.0718 49.5883 49.4773 49.8762 49.4819 50.7564 53.6500 52.6488 49.7568 48.5592 48.4783 47.6798 47.8913 49.6050 51.3301 51.7118 51.4528 50.9131 49.0371 47.8180 47.9441 47.9106 48.2093 49.5414 50.0874 49.6090 49.0709 49.2888 48.7754 48.4704 48.2073 49.0732 48.9743 48.8636 49.3658 49.2156 48.4800 49.1438 48.3288 48.9562 47.8682 48.9383 49.0138 47.9355 48.7989 48.9923 47.4684 49.0084 49.2893 48.2429 48.4595 49.2434 48.8607 48.0922 48.8508 48.3538 47.7322 49.2257 48.5481 48.9203 48.8427 48.5584 48.3714 53.6924 45.8864 48.2009 57.9224 51.0117 50.9036 50.0229 53.2718 49.9910 50.1144 53.0278 58.0469 45.9649 46.7884 53.5790 54.3595 51.9367 55.4366 53.2221 50.2063 50.7115 48.5432 46.0672 49.1964 50.9513 50.6915 51.2249 51.7790 48.2210 46.4850 48.1386 48.9363 49.0885 50.5540 49.1741 48.4299 48.9346 47.2561 47.1629 47.5248 49.8211 49.8310 49.6287 49.9232 48.1086 47.0802 47.7939 47.8859 48.4055 49.8366 49.8964 48.4792 48.2789 48.7687 47.3490 47.0095 48.1204 49.2701 49.0542 47.8737 47.8351 48.4249 47.9065 47.6360 48.6042 48.9155 48.2138 48.6492 47.6625 48.0927 48.2904 48.1446 48.4970 48.7680 48.4014 48.4076 48.4128 47.8590 47.9829 48.2699 48.5431 48.7239 48.8856 48.4484 48.4599 48.6164 47.8451 48.5656 48.3072 48.4008 49.0857 48.7165 48.8228 48.3674 48.3217 47.9050 48.8445 47.7445 50.0738 47.6575 49.9442 47.3255 50.1635 47.5155 47.6770 50.2028 47.4332 48.6743 49.7551 47.8742 48.4322 48.4353 49.0641 49.2936 47.2752 48.1463 48.3613 48.3520 48.8555 49.1945 48.0595 48.7971 48.4613 47.9448 48.6159 48.3632 49.5083 48.7671 48.0930 48.9752 47.1437 48.7224 48.0264 48.8757 48.6316 47.8545 49.8405 47.7678 49.2376 47.8570 48.6386 48.4363 48.8059 48.7601 48.2194 48.1470 49.7269 48.2964 49.2037 47.8271 49.4474 48.5998 48.5026 49.0564 48.5888 48.3629 48.5623 48.2938 48.8960 48.8423 48.9431 48.1487 48.9534 48.5453 48.2464 48.5208 49.0351 49.0389 48.8820 47.7883 48.6328 47.1539 50.8003 47.2809 53.1332 46.4746 55.9042 47.9359 51.7941 51.4291 54.2590 49.5975 47.8261 55.1379 51.8039 49.2704 50.0976 51.1401 52.0197 44.9944 48.7508 53.6668 53.0911 49.4803 47.9386 49.9835 47.2112 49.2306 51.2001 50.7729 51.0410 47.6809 48.5854 50.5897
Min validation loss : 44.3687629699707
Min validation loss : 14819.166015625
Epoch when minimum validation loss : 1373
Training losses: Mean = 38.7168 [(kW/hour)^2], Variance = 3467.6557, Max = 393.7074
Validation losses: Mean = 70.4007 [(kW/hour)^2], Variance = 1642.0699, Max = 339.7920

minimum validation loss: 44.3688 [(kW/hour)^2] at Epoch 1373

--------------------Test Mode--------------------
test mode: samcheok
tst Loss_alltime: 62.5994 [(kW/hour)^2]
tst Daytime Loss: 93.8991 [(kW/hour)^2]
tst % alltime error:446.87 [%/hour]
tst % daytime error:670.31 [%/hour]

################################################################
samcheok_test results


len(y): 243
y [kW/day]
[196.70999  158.79001  185.69     197.03     138.48999  197.11
 196.11     140.85     138.18     162.07     204.83     206.72
 212.47     207.63      81.71     179.7      211.33     207.6
 145.73      95.7      189.72     188.17001  117.        48.11
  48.480003 187.43     196.41     222.70001  174.17001  226.
 227.01001  212.47     205.5      236.98     242.24     235.69
 244.29     193.61     175.01999  217.83     218.98999  198.74
 162.16     148.1      174.68     252.15999  263.89     263.86
 261.73     111.29     266.29     178.61     264.3      268.09
 266.96002  272.5      150.23     344.86     170.45     174.65
 287.09998  268.68     219.07     279.91998  274.57     199.59
 261.94     255.93999  253.31999  241.5      234.01999   12.710001
  80.47     274.03     255.81001   52.3       57.18      64.55
 138.3      211.45     317.23     129.43     240.52     161.28
  87.89     275.49     303.21002  329.27     219.07      54.32
 183.81     267.27002  274.99     298.57     288.5      261.59
 258.58002  275.15     301.13     265.34     281.31     294.48
  53.22      59.02     255.16     311.58     236.88998  209.09
 303.78003  304.47     224.76999  186.9      226.7      309.24
 235.38     148.66     309.69998  228.59      90.43     244.51
 265.09     205.76001  308.21997  312.07     319.       323.41998
  78.       148.45001  318.31     248.13     294.66998  183.8
  91.770004 266.1      294.63     312.22003  305.22     216.81999
 247.09     303.17     317.51     262.53     308.59     308.16
 295.78     345.93     139.5      318.35     336.38     124.93
 331.46002  286.71002  337.11     188.32     254.17     105.92
  65.       145.37     207.9      204.09     319.16     148.94
 240.23999  223.22     121.53001  136.02     308.72003  308.39
 304.05     317.39     326.57     294.97998  298.52     190.15
 196.35999  355.32     143.23     148.29999  207.7       99.69
 183.79001  343.57     331.47     298.18     208.66     236.87999
 230.55     235.03     206.02     271.32     128.01001  149.20999
 210.32      95.03999  166.78     219.75     278.48     228.41
 161.01001  270.32     251.69     101.91     154.31     237.43001
 226.73     200.       173.94     203.72     156.31     186.98999
  85.26      86.18     104.75     143.64     136.38     226.96
 295.95     253.48001  272.81     107.09      60.190002  91.090004
  73.81     309.93     118.73     202.14     138.07     223.08
 125.58     292.       128.73999   82.44     313.19     255.38
  76.91     106.37     169.21     296.48     255.61     312.91
  93.61      55.53     101.729996]


len(pred): 243
pred [kW/day]
[337.7248   271.25073  298.14886  310.399    199.20168  327.05783
 239.70534  186.04993  266.8558   210.13347  279.06302  224.2714
 298.25946  251.78638  170.43527  262.38104  272.13312  276.71585
 206.1054   158.93243  186.13997  208.27115  178.73657  137.0605
 108.25828  227.55917  229.68427  292.05646  236.45175  294.33405
 227.35216  269.55664  246.06625  242.58012  279.8332   281.59497
 275.71667  252.52151  250.74078  224.04837  322.48364  261.3704
 315.2115   173.11835  141.1541   274.31284  291.2852   358.65918
 221.75153  212.22989  295.66794  267.6633   322.5831   314.26758
 262.9802   316.05743  219.48802  229.85349  265.69708  249.57475
 240.34613  310.17932  254.28976  263.70792  313.7995   176.89734
 223.03833  278.99323  223.47063  298.55173  204.83594   80.67818
  92.67998  180.96904  181.77348   93.54097  119.97774   72.21111
 137.5708   212.0848   340.46548  163.47568  323.39862  179.67853
 227.14508  283.0191   376.9233   290.9283   227.26575   85.048676
 241.65784  211.34088  266.6742   321.6715   334.0389   189.74416
 300.66046  245.15433  404.53677  330.3338   357.88034  362.41467
  85.86989  164.95625  314.69153  305.48352  349.23163  284.35327
 168.87323  330.8354   273.78674  339.0995   221.45648  400.64456
 322.6781   147.23999  331.8388   215.54315  130.17322  245.82446
 300.7078   281.58762  299.2628   260.3343   264.8506   364.8684
 108.07104  229.85701  261.4739   282.4839   192.46902  255.34247
 193.4073   366.54834  371.03946  344.30963  411.58456  323.925
 279.8263   347.50555  425.82257  252.39659  315.058    348.93423
 366.91266  388.66565  191.91861  406.9226   364.85675  276.00232
 303.75525  344.66614  324.6389   200.344    179.6009   184.64926
 144.21399  180.97388  254.20013  220.77512  231.72357  184.51382
 233.39008  171.35721  154.9604   171.22061  126.59108  386.35663
 330.8306   382.7129   287.28403  224.3115   168.81601  231.45415
 305.7909   406.34305  225.18674  181.73788  331.6344   219.53833
 174.54593  351.3551   286.31622  381.63184  310.46405  212.0028
 201.2598   192.61496  243.09956  253.11185  191.7965    86.359795
 193.15942  136.951    228.89594  234.21013  306.70486  263.28473
 208.69092  208.17946  316.094    128.68527  269.82156  149.5521
 123.40697  177.29181  204.61041  305.8665   223.56317  181.9407
 190.1579   174.10353  166.92873  146.00508  229.3959   212.48514
 285.4076   262.9535   248.36234  257.87436   77.56581   86.73341
 114.212616 345.243    255.4154   266.30457  217.99869  290.39923
 150.51666  247.63025  239.66891  190.15048  244.95273  184.01753
 222.04611  249.4514   257.27304  332.69     345.91846  357.08557
 112.40464   94.78224  110.124435]


len(trend_y): 243
trend_y [kW/day]
[202.84085574 196.26308671 190.08617299 184.34351892 179.00369832
 173.94080835 169.90164508 171.29564454 175.1423216  178.57711301
 178.78051313 178.73133566 180.72957976 183.02737019 181.2738303
 174.62059863 168.15280068 165.81889885 164.28997551 156.99781586
 142.9779833  131.75529641 129.91825673 135.21559561 142.30540816
 150.3682113  163.35045903 180.87734764 197.28899478 208.45613017
 214.5458674  219.68075602 224.16209884 225.78388546 223.86027581
 221.1462059  219.20002757 215.95428562 209.76373437 201.0802635
 193.44849625 191.26301608 195.15739323 202.41279071 209.00152352
 213.44906594 218.29694101 223.04995512 227.09033319 229.36133839
 230.58782992 232.18948744 234.5182612  240.05723448 244.14899718
 242.8164495  240.38809728 238.12872234 237.04386566 238.39488757
 241.29798794 243.84608343 245.83877775 249.40467829 251.54659948
 250.63791945 246.54801329 233.92168917 215.28367071 200.93871447
 192.18869496 180.6624041  162.71513326 143.43191117 132.06578967
 133.93441366 143.73564411 149.60142818 154.2433743  163.29025498
 175.58476793 188.68413203 201.51525406 212.67504972 218.25699384
 217.09840603 215.47185578 217.45482183 224.30024799 230.52349001
 231.61341739 233.29024562 241.48571795 255.9517921  270.01460347
 276.57813891 277.79220648 275.00294921 263.75383146 246.02896638
 229.88776247 220.17320807 214.65803461 210.54107418 210.63592466
 218.97036862 234.31882857 248.14785418 252.4007066  250.77754272
 248.87261901 245.56340404 241.26831026 236.09962973 230.14895002
 225.60131047 222.13473032 219.99485051 222.02287971 230.06594223
